type,value
out group,12.99
out group,8.63
out group,13.69
out group,12.75
out group,12.02
out group,11.45
out group,13
out group,13.88
out group,12.85
out group,5.92
out group,13.02
out group,12.76
out group,13.27
out group,10.91
out group,14.22
out group,11.67
out group,10.44
out group,14.15
out group,13.43
out group,12.8
out group,13.87
out group,13.24
out group,11.72
out group,13.87
out group,11.29
out group,12.48
out group,13.71
out group,13.15
out group,12.17
out group,12.96
out group,12.41
out group,12.33
out group,13.78
out group,14.11
out group,12.42
out group,11.09
out group,14.18
out group,13.85
out group,13.95
out group,12.54
out group,13.62
out group,14.12
out group,12.67
out group,12.17
out group,13.89
out group,11.64
out group,12.85
out group,14.02
out group,12.85
out group,10.63
out group,13.08
out group,13.36
out group,13.32
out group,12.39
out group,9.79
out group,13.3
out group,13.93
out group,8.15
out group,13.09
out group,11.34
out group,10.87
out group,12.56
out group,12.32
out group,13.21
out group,12.91
out group,12.31
out group,11.75
out group,13.24
out group,12.4
out group,13.78
out group,12.11
out group,12.75
out group,12.33
out group,13.27
out group,12.67
out group,13.76
out group,11.31
out group,13.3
out group,13.76
out group,11.34
out group,13.23
out group,11.11
out group,13.12
out group,12.38
out group,12.87
out group,13.05
out group,10.79
out group,12.39
out group,13.92
out group,13.38
out group,13.21
out group,13.41
out group,10.9
out group,13.44
out group,12.26
out group,11.57
out group,12.73
out group,14.08
out group,13.91
out group,13.74
out group,9.97
out group,11.36
out group,12.25
out group,13.4
out group,12.42
out group,12.81
out group,12.57
out group,12.41
out group,9.16
out group,13.14
out group,11.06
out group,12.95
out group,14.53
out group,13.24
out group,13.38
out group,12.26
out group,14.43
out group,12.41
out group,13.67
out group,14.22
out group,9.9
out group,14.07
out group,13.32
out group,13.67
out group,12.08
out group,13.21
out group,11.87
out group,13.41
out group,11.88
out group,13.79
out group,12.57
out group,13.65
out group,10.77
out group,11.72
out group,12.13
out group,13.62
out group,12.34
out group,13.07
out group,12.27
out group,13.84
out group,13.2
out group,11.82
out group,13.22
out group,12.7
out group,12.05
out group,13.14
out group,11.91
out group,13.2
out group,13.2
out group,13.25
out group,13.03
out group,13.07
out group,12.63
out group,12.94
out group,13.05
out group,9.47
out group,13.8
out group,12
out group,13.96
out group,13.99
out group,13.13
out group,13.92
out group,13.79
out group,12.88
out group,12.46
out group,12.06
out group,13.74
out group,12.35
out group,11.85
out group,12.74
out group,11.88
out group,13.69
out group,14.42
out group,13.76
out group,12.98
out group,13.48
out group,14.22
out group,13.36
out group,11.69
out group,13.03
out group,12.2
out group,12.87
out group,12.79
out group,12.35
out group,13.85
out group,12.08
out group,13.21
out group,11.91
out group,13.37
out group,12.89
out group,12.91
out group,13.13
out group,12.15
out group,12.89
out group,12.48
out group,12.14
out group,12.22
out group,11.87
out group,11.81
out group,12.73
out group,11.88
out group,12.39
out group,12.46
out group,9.52
out group,12.54
out group,12.34
out group,12.34
out group,9.83
out group,11.56
out group,13.11
out group,9.62
out group,13.08
out group,12.97
out group,12
out group,11.79
out group,11.9
out group,12.09
out group,11.74
out group,11.91
out group,13.62
out group,11.04
out group,11.56
out group,13.19
out group,10.78
out group,10.7
out group,12.64
out group,12.45
out group,12.78
out group,11
out group,13.43
out group,8.52
out group,13.1
out group,13.49
out group,12.19
out group,12.75
out group,12.39
out group,13.21
out group,12.13
out group,12.74
out group,8.41
out group,13.16
out group,14.29
out group,13.07
out group,12.77
out group,12.61
out group,12.23
out group,10.31
out group,12.54
out group,9.58
out group,12.03
out group,11.51
out group,13.2
out group,13.49
out group,13.76
out group,12.29
out group,11.6
out group,12.02
out group,12.94
out group,13.36
out group,13.47
out group,10.71
out group,13.6
out group,13.35
out group,12.32
out group,13.62
out group,13.59
out group,10.3
out group,12.92
out group,12.1
out group,12.78
out group,12.15
out group,12.64
out group,13.48
out group,12.27
out group,12.9
out group,13.09
out group,12.21
out group,11.52
out group,12
out group,13.02
out group,13.74
out group,12.65
out group,13.9
out group,13.01
out group,12.8
out group,12.33
out group,13.16
out group,11.2
out group,12.56
out group,12.65
out group,10.04
out group,11.72
out group,10.81
out group,11.64
out group,9.45
out group,10.83
out group,11.05
out group,13.45
out group,11.85
out group,12.09
out group,13.11
out group,12.97
out group,11.83
out group,12.39
out group,11.09
out group,12.69
out group,12.29
out group,13.04
out group,13.87
out group,13.44
out group,13.27
out group,11.97
out group,12.09
out group,13.25
out group,11.64
out group,12.05
out group,10.37
out group,12.13
out group,12.07
out group,11.95
out group,11.49
out group,12.53
out group,12.43
out group,13.08
out group,11.62
out group,7.25
out group,13.63
out group,14.38
out group,13.44
out group,11.54
out group,13.53
out group,12.28
out group,12.77
out group,11.56
out group,13.51
out group,12.31
out group,14.02
out group,13.18
out group,12.26
out group,12.77
out group,13.28
out group,13.12
out group,13.74
out group,11.03
out group,12.89
out group,13.48
out group,12.76
out group,12.14
out group,11.91
out group,12.59
out group,12.35
out group,12.86
out group,13.21
out group,10.92
out group,13.41
out group,11.55
out group,13.57
out group,13.21
out group,12.01
out group,13.15
out group,13.36
out group,13.51
out group,13.91
out group,12.07
out group,13.89
out group,11.96
out group,12.44
out group,11.3
out group,12.79
out group,11.69
out group,12.78
out group,12.62
out group,11.49
out group,13.1
out group,13.36
out group,10.88
out group,12.45
out group,12.19
out group,11.25
out group,13.46
out group,13.8
out group,12.06
out group,13.2
out group,12.87
out group,12.26
out group,12.45
out group,13.32
out group,11.85
out group,12.78
out group,13.16
out group,13.61
out group,13.14
out group,13.59
out group,12.32
out group,12.84
out group,11.74
out group,12.11
out group,13.03
out group,11.74
out group,12.65
out group,14.38
out group,13.22
out group,14.08
out group,13.12
out group,12.99
out group,10.38
out group,13.3
out group,12.04
out group,10.6
out group,5.5
out group,13.04
out group,10.23
out group,12.33
out group,11.61
out group,12.77
out group,10.27
out group,11.58
out group,12.78
out group,13.31
out group,12.75
out group,13.04
out group,12.71
out group,12.86
out group,13.18
out group,12.68
out group,13.14
out group,13.42
out group,13.92
out group,14.45
out group,13.59
out group,12.96
out group,13.13
out group,13.43
out group,13.25
out group,13.16
out group,12.68
out group,12.39
out group,10.96
out group,12.97
out group,13.7
out group,6.99
out group,13.43
out group,14.59
out group,13.1
out group,13.12
out group,6.73
out group,13.61
out group,12.47
out group,12.75
out group,8.47
out group,11.08
out group,13.61
out group,10
out group,13.63
out group,6.09
out group,13.4
out group,14.46
out group,12.41
out group,14.1
out group,12.41
out group,7.19
out group,12.3
out group,12.5
out group,13.85
out group,12.79
out group,13.65
out group,12.57
out group,13.94
out group,12.17
out group,7.13
out group,13.8
out group,13.01
out group,14.03
out group,10.94
out group,13.47
out group,14.57
out group,12.54
out group,14.22
out group,12.21
out group,14.4
out group,13.07
out group,13.61
out group,13.76
out group,12.63
out group,12.4
out group,13.42
out group,11.97
out group,12.59
out group,13.82
out group,13.79
out group,13.14
out group,13.85
out group,14.59
out group,14.23
out group,12.67
out group,11.99
out group,13.44
out group,12.85
out group,11.96
out group,13.03
out group,11.43
out group,12.98
out group,12.42
out group,13.41
out group,12.74
out group,11.67
out group,13.71
out group,12.75
out group,13.65
out group,13.31
out group,10.4
out group,12.53
out group,13.46
out group,11.78
out group,12.14
out group,12.43
out group,9.51
out group,7.64
out group,12.73
out group,13.05
out group,12.85
out group,13.09
out group,13.03
out group,12.55
out group,13.34
out group,11.51
out group,10.88
out group,13.94
out group,11.51
out group,12.69
out group,13.05
out group,13.52
out group,13.7
out group,13.67
out group,11.71
out group,12.81
out group,13.69
out group,12.54
out group,12.43
out group,12.76
out group,12.23
out group,13.39
out group,13.66
out group,13.08
out group,13.03
out group,13.11
out group,14.32
out group,11.27
out group,12.6
out group,12.74
out group,12.6
out group,13.91
out group,13.49
out group,13.53
out group,13.6
out group,13.47
out group,14.02
out group,13.04
out group,13.6
out group,11.47
out group,12.23
out group,11.44
out group,13.76
out group,13.46
out group,12.38
out group,13.07
out group,13.69
out group,12.64
out group,12.92
out group,12.75
out group,13.65
out group,9.77
out group,13.07
out group,13.16
out group,13.31
out group,12.28
out group,13.78
out group,12.54
out group,13.4
out group,12.76
out group,12.59
out group,11.54
out group,13.42
out group,12.53
out group,12.26
out group,13.01
out group,12.66
out group,12.06
out group,5.07
out group,3.86
out group,4.2
out group,4.27
out group,7.86
out group,8.06
out group,4.05
out group,7.63
out group,6.83
out group,5.71
out group,3.21
out group,7.8
out group,2.82
out group,7.29
out group,4.07
out group,4.86
out group,5.74
out group,2.85
out group,2.72
out group,7.51
out group,4.55
out group,7
out group,4.22
out group,4.8
out group,3.96
out group,3.62
out group,7.37
out group,7.49
out group,5.98
out group,5.37
out group,6.52
out group,4.9
out group,4.38
out group,3.96
out group,6
out group,4.49
out group,4.77
out group,3.42
out group,3.81
out group,4.21
out group,6.95
out group,4.98
out group,6.63
out group,4.65
out group,4.52
out group,3.4
out group,4.32
out group,6.83
out group,4.45
out group,5.54
out group,4.66
out group,3.99
out group,4.63
out group,4.76
out group,3.8
out group,7.19
out group,6.54
out group,6.51
out group,5.79
out group,2.97
out group,4.34
out group,5.15
out group,6.03
out group,4.83
out group,4.47
out group,9.64
out group,5.28
out group,3.55
out group,3.53
out group,5.76
out group,5.96
out group,5.01
out group,5.08
out group,3.41
out group,3.97
out group,4.14
out group,3.88
out group,5.5
out group,6.26
out group,5.31
out group,4.45
out group,8.08
out group,3.64
out group,5.86
out group,5.35
out group,6.07
out group,6.58
out group,5.44
out group,3.2
out group,6.63
out group,5.33
out group,4.08
out group,4.5
out group,3.9
out group,5.64
out group,4.51
out group,5.37
out group,3.76
out group,4.27
out group,3.98
out group,5.06
out group,4.95
out group,4.67
out group,5.34
out group,4.87
out group,3.93
out group,4.88
out group,5.21
out group,3.94
out group,4.85
out group,6.12
out group,6.14
out group,4.17
out group,4.39
out group,4.32
out group,4.96
out group,5.25
out group,5.71
out group,1.75
out group,4.14
out group,4.98
out group,4.48
